seq_id	source_tag	primary_tag	start	end	score	strand	frame	Alias	Dbxref	eC_number	gene	ID	Name	note	Ontology_term	Parent	product	score.1	log2FC_2mM_vs_C	padj_2mM_vs_C	log2FC_12mM_vs_2mM	padj_12mM_vs_2mM	log2FC_12mM_vs_C	padj_12mM_vs_C	log2FC_24mM_vs_2mM	padj_24mM_vs_2mM	log2FC_24mM_vs_12mM	padj_24mM_vs_12mM	log2FC_24mM_vs_C	padj_24mM_vs_C
Chrooco029_1	PROKKA	CDS	4982782	4983057	.	1	0					DGKELBDO_04912-T1.cds				DGKELBDO_04912-T1														
Chrooco029_1	PROKKA	gene	4983100	4983330	.	1	.					DGKELBDO_04913																		
Chrooco029_1	PROKKA	mRNA	4983100	4983330	.	1	.					DGKELBDO_04913-T1		EggNog:ENOG501GBBM, COG:L		DGKELBDO_04913	hypothetical protein													
Chrooco029_1	PROKKA	exon	4983100	4983330	.	1	.					DGKELBDO_04913-T1.exon1				DGKELBDO_04913-T1														
Chrooco029_1	PROKKA	CDS	4983100	4983330	.	1	0					DGKELBDO_04913-T1.cds				DGKELBDO_04913-T1														
Chrooco029_1	PROKKA	gene	4983430	4983870	.	1	.					DGKELBDO_04914																		
Chrooco029_1	PROKKA	mRNA	4983430	4983870	.	1	.		InterPro:IPR002559, ISFinder:ISMae8, InterPro:IPR051698, InterPro:IPR047647			DGKELBDO_04914-T1		COG:L, EggNog:ENOG501G3Z6	GO:0003677, GO:0004803, GO:0006313	DGKELBDO_04914	ISAs1 family transposase ISMae8													
Chrooco029_1	PROKKA	exon	4983430	4983870	.	1	.					DGKELBDO_04914-T1.exon1				DGKELBDO_04914-T1														
Chrooco029_1	PROKKA	CDS	4983430	4983870	.	1	0					DGKELBDO_04914-T1.cds				DGKELBDO_04914-T1														
Chrooco029_1	PROKKA	gene	4984090	4984287	.	1	.					DGKELBDO_04915							0.058599999999998	0.944588922295665	-0.086199999999998	0.941275433667987	-0.0276	0.969424551967167	1.08356666666667	0.125424201484254	1.16976666666667	0.301671991207112	1.14216666666667	0.078122096414192
Chrooco029_1	PROKKA	mRNA	4984090	4984287	.	1	.		InterPro:IPR018739, PFAM:PF10047			DGKELBDO_04915-T1		EggNog:ENOG501GEC9		DGKELBDO_04915	hypothetical protein													
Chrooco029_1	PROKKA	exon	4984090	4984287	.	1	.					DGKELBDO_04915-T1.exon1				DGKELBDO_04915-T1														
Chrooco029_1	PROKKA	CDS	4984090	4984287	.	1	0					DGKELBDO_04915-T1.cds				DGKELBDO_04915-T1														
Chrooco029_1	PROKKA	gene	4984384	4984581	.	-1	.					DGKELBDO_04916																		
Chrooco029_1	PROKKA	mRNA	4984384	4984581	.	-1	.		PFAM:PF08972, InterPro:IPR051404, InterPro:IPR031807, InterPro:IPR035069, PFAM:PF21748			DGKELBDO_04916-T1		EggNog:ENOG501G9G2, COG:S		DGKELBDO_04916	hypothetical protein													
Chrooco029_1	PROKKA	exon	4984384	4984581	.	-1	.					DGKELBDO_04916-T1.exon1				DGKELBDO_04916-T1														
Chrooco029_1	PROKKA	CDS	4984384	4984581	.	-1	0					DGKELBDO_04916-T1.cds				DGKELBDO_04916-T1														
Chrooco029_1	PROKKA	gene	4984762	4985328	.	-1	.					DGKELBDO_04917							-0.116399999999995	0.753471788209143	0.270466666666669	0.527391646230146	0.154066666666674	0.630031799703656	0.615600000000001	0.074775768410687	0.345133333333331	0.552770073075866	0.499200000000005	0.101746912097129
Chrooco029_1	PROKKA	mRNA	4984762	4985328	.	-1	.		InterPro:IPR008538, InterPro:IPR012296, PFAM:PF05685, InterPro:IPR011335			DGKELBDO_04917-T1		COG:S, EggNog:ENOG501G1M1		DGKELBDO_04917	hypothetical protein													
Chrooco029_1	PROKKA	exon	4984762	4985328	.	-1	.					DGKELBDO_04917-T1.exon1				DGKELBDO_04917-T1														
Chrooco029_1	PROKKA	CDS	4984762	4985328	.	-1	0					DGKELBDO_04917-T1.cds				DGKELBDO_04917-T1														
Chrooco029_1	PROKKA	gene	4985635	4985853	.	1	.					DGKELBDO_04918							0.123100000000004	0.594314977328413	0.210833333333332	0.433663219594582	0.333933333333336	0.10655656125001	0.368999999999998	0.097499859118558	0.158166666666666	0.693305008047039	0.492100000000002	0.021432547971256
Chrooco029_1	PROKKA	mRNA	4985635	4985853	.	1	.		InterPro:IPR035069, InterPro:IPR031807, InterPro:IPR051404			DGKELBDO_04918-T1		COG:N, EggNog:ENOG50COG1598		DGKELBDO_04918	hypothetical protein													
Chrooco029_1	PROKKA	exon	4985635	4985853	.	1	.					DGKELBDO_04918-T1.exon1				DGKELBDO_04918-T1														
Chrooco029_1	PROKKA	CDS	4985635	4985853	.	1	0					DGKELBDO_04918-T1.cds				DGKELBDO_04918-T1														
Chrooco029_1	PROKKA	gene	4985890	4986468	.	-1	.					DGKELBDO_04919																		
Chrooco029_1	PROKKA	mRNA	4985890	4986468	.	-1	.					DGKELBDO_04919-T1		COG:L, EggNog:ENOG501G8HU		DGKELBDO_04919	hypothetical protein													
Chrooco029_1	PROKKA	exon	4985890	4986468	.	-1	.					DGKELBDO_04919-T1.exon1				DGKELBDO_04919-T1														
Chrooco029_1	PROKKA	CDS	4985890	4986468	.	-1	0					DGKELBDO_04919-T1.cds				DGKELBDO_04919-T1														
Chrooco029_1	PROKKA	gene	4986579	4986950	.	1	.					DGKELBDO_04920							0.007000000000001	0.981279418128037	-0.000733333333333	0.997702731041335	0.006266666666669	0.977342181866036	-0.171299999999999	0.45591348509497	-0.170566666666666	0.679201255439745	-0.164299999999997	0.414235572319622
Chrooco029_1	PROKKA	mRNA	4986579	4986950	.	1	.		InterPro:IPR043519, InterPro:IPR024700			DGKELBDO_04920-T1		COG:S, EggNog:ENOG5024RYZ		DGKELBDO_04920	hypothetical protein													
Chrooco029_1	PROKKA	exon	4986579	4986950	.	1	.					DGKELBDO_04920-T1.exon1				DGKELBDO_04920-T1														
Chrooco029_1	PROKKA	CDS	4986579	4986950	.	1	0					DGKELBDO_04920-T1.cds				DGKELBDO_04920-T1														
Chrooco029_1	PROKKA	gene	4986947	4987432	.	1	.					DGKELBDO_04921							0.046033333333334	0.800940643797659	-0.175900000000002	0.381416050328129	-0.129866666666668	0.397460430082366	-0.131966666666671	0.431120393233292	0.043933333333332	0.910702827256783	-0.085933333333337	0.568164551498062
Chrooco029_1	PROKKA	mRNA	4986947	4987432	.	1	.		PFAM:PF20797, InterPro:IPR048769			DGKELBDO_04921-T1		COG:S, EggNog:ENOG5024M2S		DGKELBDO_04921	hypothetical protein													
Chrooco029_1	PROKKA	exon	4986947	4987432	.	1	.					DGKELBDO_04921-T1.exon1				DGKELBDO_04921-T1														
Chrooco029_1	PROKKA	CDS	4986947	4987432	.	1	0					DGKELBDO_04921-T1.cds				DGKELBDO_04921-T1														
Chrooco029_1	PROKKA	gene	4987634	4987885	.	1	.					DGKELBDO_04922																		
Chrooco029_1	PROKKA	mRNA	4987634	4987885	.	1	.		InterPro:IPR002636			DGKELBDO_04922-T1		EggNog:ENOG501G8FP, COG:S		DGKELBDO_04922	hypothetical protein													
Chrooco029_1	PROKKA	exon	4987634	4987885	.	1	.					DGKELBDO_04922-T1.exon1				DGKELBDO_04922-T1														
Chrooco029_1	PROKKA	CDS	4987634	4987885	.	1	0					DGKELBDO_04922-T1.cds				DGKELBDO_04922-T1														
Chrooco029_1	PROKKA	gene	4988345	4989304	.	-1	.					DGKELBDO_04923	rfaQ						-0.183166666666658	0.1330626090596	-0.060766666666666	0.708429046109124	-0.243933333333324	0.038231785707878	-0.100900000000003	0.409282424612804	-0.040133333333337	0.879035840893371	-0.284066666666661	0.016937827889918
Chrooco029_1	PROKKA	mRNA	4988345	4989304	.	-1	.		PFAM:PF01075, InterPro:IPR051199, InterPro:IPR002201	2.-.-.-		DGKELBDO_04923-T1		CAZy:GT9, COG:M, COG0859, EggNog:ENOG501G0KB, UniProtKB:Q9R9D5	GO:0016757, GO:0008713, GO:0009244, GO:0005829	DGKELBDO_04923	Lipopolysaccharide core heptosyltransferase RfaQ													
Chrooco029_1	PROKKA	exon	4988345	4989304	.	-1	.					DGKELBDO_04923-T1.exon1				DGKELBDO_04923-T1														
Chrooco029_1	PROKKA	CDS	4988345	4989304	.	-1	0					DGKELBDO_04923-T1.cds				DGKELBDO_04923-T1														
Chrooco029_1	PROKKA	gene	4989423	4990112	.	1	.					DGKELBDO_04924	ispD						-0.217699999999999	0.079111486017814	-0.087833333333332	0.571054174165845	-0.305533333333331	0.013777643345846	-0.214900000000002	0.081731486538698	-0.12706666666667	0.545293731545027	-0.432600000000001	0.001537442196141
Chrooco029_1	PROKKA	mRNA	4989423	4990112	.	1	.		PFAM:PF01128, InterPro:IPR029044, InterPro:IPR001228, InterPro:IPR050088, InterPro:IPR018294, PFAM:PF12804, InterPro:IPR034683	2.7.7.60		DGKELBDO_04924-T1		KEGG:K00991, COG1211, UniProtKB:Q06755, COG:I, EggNog:ENOG501G08E	GO:0070567, GO:0003824, GO:0050518, GO:0008299	DGKELBDO_04924	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase													
Chrooco029_1	PROKKA	exon	4989423	4990112	.	1	.					DGKELBDO_04924-T1.exon1				DGKELBDO_04924-T1														
Chrooco029_1	PROKKA	CDS	4989423	4990112	.	1	0					DGKELBDO_04924-T1.cds				DGKELBDO_04924-T1														
Chrooco029_1	PROKKA	gene	4990126	4990425	.	-1	.					DGKELBDO_04925																		
Chrooco029_1	PROKKA	mRNA	4990126	4990425	.	-1	.					DGKELBDO_04925-T1		EggNog:ENOG501G7X3		DGKELBDO_04925	hypothetical protein													
Chrooco029_1	PROKKA	exon	4990126	4990425	.	-1	.					DGKELBDO_04925-T1.exon1				DGKELBDO_04925-T1														
Chrooco029_1	PROKKA	CDS	4990126	4990425	.	-1	0					DGKELBDO_04925-T1.cds				DGKELBDO_04925-T1														
Chrooco029_1	PROKKA	gene	4990422	4991018	.	-1	.					DGKELBDO_04926							0.94803333333333	0.002065547084893	-0.408366666666666	0.150887325311996	0.539666666666664	0.023920693624236	-0.388399999999999	0.107724388996548	0.019966666666667	0.975759470053221	0.559633333333331	0.017377829663477
Chrooco029_1	PROKKA	mRNA	4990422	4991018	.	-1	.		PFAM:PF11375, InterPro:IPR021515			DGKELBDO_04926-T1		COG:S, EggNog:ENOG501G527		DGKELBDO_04926	hypothetical protein													
Chrooco029_1	PROKKA	exon	4990422	4991018	.	-1	.					DGKELBDO_04926-T1.exon1				DGKELBDO_04926-T1														
Chrooco029_1	PROKKA	CDS	4990422	4991018	.	-1	0					DGKELBDO_04926-T1.cds				DGKELBDO_04926-T1														
Chrooco029_1	PROKKA	gene	4991191	4991412	.	-1	.					DGKELBDO_04927	cp12						0.109799999999996	0.783762594109268	-0.288900000000002	0.529300549257134	-0.179100000000005	0.60520624655549	-0.086566666666666	0.836455046470421	0.202333333333335	0.776913105433036	0.02323333333333	0.947122146475887
Chrooco029_1	PROKKA	mRNA	4991191	4991412	.	-1	.		InterPro:IPR003823, InterPro:IPR039314, PFAM:PF02672			DGKELBDO_04927-T1		EggNog:ENOG501G8YC, COG:S	GO:0009507, GO:0080153	DGKELBDO_04927	PFAM CP12 domain													
Chrooco029_1	PROKKA	exon	4991191	4991412	.	-1	.					DGKELBDO_04927-T1.exon1				DGKELBDO_04927-T1														
Chrooco029_1	PROKKA	CDS	4991191	4991412	.	-1	0					DGKELBDO_04927-T1.cds				DGKELBDO_04927-T1														
Chrooco029_1	PROKKA	gene	4991786	4993006	.	1	.					DGKELBDO_04928							-0.148200000000005	0.397087719452683	0.143000000000001	0.512247480361097	-0.005200000000004	0.976522633755527	0.167533333333335	0.334654856461496	0.024533333333334	0.951979310430052	0.01933333333333	0.906257541069808
Chrooco029_1	PROKKA	mRNA	4991786	4993006	.	1	.		PFAM:PF10442, InterPro:IPR016741, InterPro:IPR019494, PFAM:PF08495, InterPro:IPR013702			DGKELBDO_04928-T1		COG:S, EggNog:ENOG501G0TB, COG4398, UniProtKB:P9WKS7		DGKELBDO_04928	hypothetical protein													
Chrooco029_1	PROKKA	exon	4991786	4993006	.	1	.					DGKELBDO_04928-T1.exon1				DGKELBDO_04928-T1														
Chrooco029_1	PROKKA	CDS	4991786	4993006	.	1	0					DGKELBDO_04928-T1.cds				DGKELBDO_04928-T1														
Chrooco029_1	PROKKA	gene	4993136	4993768	.	1	.	trmB,  METTL1,  TRM8				DGKELBDO_04929	trmB						0.806199999999999	0.372926937580047	-0.116533333333331	0.9375765092506	0.689666666666668	0.40642524346791	0.022266666666669	0.981327269368812	0.1388	0.947998862970318	0.828466666666667	0.296320547838849
Chrooco029_1	PROKKA	mRNA	4993136	4993768	.	1	.	trmB,  METTL1,  TRM8	InterPro:IPR029063, InterPro:IPR003358, PFAM:PF02390	2.1.1.33		DGKELBDO_04929-T1		HAMAP:MF_01057, KEGG:K03439, COG:J, EggNog:ENOG501G312	GO:0006400, GO:0030488, GO:0036265, GO:0008176, GO:0043527	DGKELBDO_04929	tRNA (guanine-N(7)-)-methyltransferase													
Chrooco029_1	PROKKA	exon	4993136	4993768	.	1	.					DGKELBDO_04929-T1.exon1				DGKELBDO_04929-T1														
Chrooco029_1	PROKKA	CDS	4993136	4993768	.	1	0					DGKELBDO_04929-T1.cds				DGKELBDO_04929-T1														
Chrooco029_1	PROKKA	gene	4993783	4995222	.	-1	.	POMT,  pmt				DGKELBDO_04930	pmt																	
Chrooco029_1	PROKKA	mRNA	4993783	4995222	.	-1	.	POMT,  pmt	InterPro:IPR027005, PFAM:PF02366, InterPro:IPR003342, PFAM:PF16192, InterPro:IPR032421	2.4.1.109		DGKELBDO_04930-T1		COG:O, CAZy:GT39, UniProtKB:P9WN05, COG1928, KEGG:K00728, EggNog:ENOG501G2A9	GO:0000030, GO:0016020, GO:0006493	DGKELBDO_04930	putative dolichyl-phosphate-mannose--protein mannosyltransferase													
Chrooco029_1	PROKKA	exon	4993783	4995222	.	-1	.					DGKELBDO_04930-T1.exon1				DGKELBDO_04930-T1														
Chrooco029_1	PROKKA	CDS	4993783	4995222	.	-1	0					DGKELBDO_04930-T1.cds				DGKELBDO_04930-T1														
Chrooco029_1	PROKKA	gene	4995238	4997679	.	-1	.	pps,  ppsA				DGKELBDO_04931	ppsA_2						0.019199999999998	0.898991188235628	0.024899999999999	0.90303417428247	0.044099999999997	0.73372964372208	-0.070466666666667	0.612309476725351	-0.095366666666665	0.690939423137845	-0.051266666666669	0.675386034578874
Chrooco029_1	PROKKA	mRNA	4995238	4997679	.	-1	.	pps,  ppsA	InterPro:IPR040442, InterPro:IPR015813, PFAM:PF00391, PFAM:PF02896, InterPro:IPR018274, PFAM:PF01326, InterPro:IPR006319, InterPro:IPR023151, InterPro:IPR002192, InterPro:IPR013815, InterPro:IPR000121, InterPro:IPR036637, InterPro:IPR008279	2.7.9.2		DGKELBDO_04931-T1		UniProtKB:Q9K0I2, KEGG:K01007, COG:G, EggNog:ENOG501G0GP, COG0574	GO:0003824, GO:0016301, GO:0016772, GO:0005524, GO:0008986, GO:0006090, GO:0016310	DGKELBDO_04931	Phosphoenolpyruvate synthase													
Chrooco029_1	PROKKA	exon	4995238	4997679	.	-1	.					DGKELBDO_04931-T1.exon1				DGKELBDO_04931-T1														
Chrooco029_1	PROKKA	CDS	4995238	4997679	.	-1	0					DGKELBDO_04931-T1.cds				DGKELBDO_04931-T1														
Chrooco029_1	PROKKA	gene	4997848	4998846	.	-1	.	GAPDH,  gapA				DGKELBDO_04932	gap						0.216200000000001	0.021536189867903	-0.219133333333335	0.037840596439404	-0.002933333333335	0.973759875590458	-0.3765	0.001050525142984	-0.157366666666665	0.246269874240203	-0.160299999999999	0.047810100483536
Chrooco029_1	PROKKA	mRNA	4997848	4998846	.	-1	.	GAPDH,  gapA	InterPro:IPR006424, PFAM:PF00044, InterPro:IPR036291, InterPro:IPR020830, PFAM:PF02800, InterPro:IPR020829, InterPro:IPR020831, InterPro:IPR020828	1.2.1.12		DGKELBDO_04932-T1		COG0057, UniProtKB:P17721, COG:G, KEGG:K00134, EggNog:ENOG501G1CS	GO:0004365, GO:0051287, GO:0016620, GO:0050661, GO:0006006	DGKELBDO_04932	Glyceraldehyde-3-phosphate dehydrogenase													
Chrooco029_1	PROKKA	exon	4997848	4998846	.	-1	.					DGKELBDO_04932-T1.exon1				DGKELBDO_04932-T1														
Chrooco029_1	PROKKA	CDS	4997848	4998846	.	-1	0					DGKELBDO_04932-T1.cds				DGKELBDO_04932-T1														
Chrooco029_1	PROKKA	gene	4999303	5000355	.	1	.					DGKELBDO_04933	tam_2						0.688866666666666	0.173356399938924	-1.0942	0.070005690351502	-0.405333333333335	0.387087083522992	-0.931766666666666	0.072442525216478	0.162433333333334	0.883713974554155	-0.242900000000001	0.600318542035372
Chrooco029_1	PROKKA	mRNA	4999303	5000355	.	1	.		PFAM:PF00891, PFAM:PF13649, PFAM:PF13578, InterPro:IPR029063, InterPro:IPR048711, InterPro:IPR025714, PFAM:PF08242, InterPro:IPR053173, PFAM:PF21320, PFAM:PF13847, PFAM:PF13489, InterPro:IPR036390, PFAM:PF08241	2.1.1.144		DGKELBDO_04933-T1		COG:J, EggNog:ENOG501GQ0A, HAMAP:MF_00560		DGKELBDO_04933	Trans-aconitate 2-methyltransferase													
Chrooco029_1	PROKKA	exon	4999303	5000355	.	1	.					DGKELBDO_04933-T1.exon1				DGKELBDO_04933-T1														
Chrooco029_1	PROKKA	CDS	4999303	5000355	.	1	0					DGKELBDO_04933-T1.cds				DGKELBDO_04933-T1														
Chrooco029_1	PROKKA	gene	5000452	5001732	.	1	.					DGKELBDO_04934																		
Chrooco029_1	PROKKA	mRNA	5000452	5001732	.	1	.					DGKELBDO_04934-T1		EggNog:ENOG501G1NX		DGKELBDO_04934	hypothetical protein													
Chrooco029_1	PROKKA	exon	5000452	5001732	.	1	.					DGKELBDO_04934-T1.exon1				DGKELBDO_04934-T1														
Chrooco029_1	PROKKA	CDS	5000452	5001732	.	1	0					DGKELBDO_04934-T1.cds				DGKELBDO_04934-T1														
Chrooco029_1	PROKKA	gene	5001776	5003224	.	1	.					DGKELBDO_04935							0.270300000000006	0.422194030969149	-0.255033333333337	0.54444229238467	0.015266666666669	0.963515902489691	0.048466666666663	0.898737327090646	0.3035	0.597750834188547	0.318766666666669	0.275404512563268
Chrooco029_1	PROKKA	mRNA	5001776	5003224	.	1	.		InterPro:IPR012951, InterPro:IPR006094, InterPro:IPR016166, InterPro:IPR036318, InterPro:IPR016167, PFAM:PF08031, InterPro:IPR016169, PFAM:PF01565, InterPro:IPR006093, InterPro:IPR050416			DGKELBDO_04935-T1		COG:C, EggNog:ENOG5024157, CAZy:AA7	GO:0016491, GO:0071949, GO:0050660	DGKELBDO_04935	hypothetical protein													
Chrooco029_1	PROKKA	exon	5001776	5003224	.	1	.					DGKELBDO_04935-T1.exon1				DGKELBDO_04935-T1														
Chrooco029_1	PROKKA	CDS	5001776	5003224	.	1	0					DGKELBDO_04935-T1.cds				DGKELBDO_04935-T1														
Chrooco029_1	PROKKA	gene	5003308	5004243	.	1	.					DGKELBDO_04936	phzF						0.636433333333338	0.000506550740604	0.420066666666665	0.01352522043551	1.0565	6.06271021712057E-06	0.472200000000001	0.002790934396303	0.052133333333336	0.848781500703163	1.10863333333334	2.723794313325E-06
Chrooco029_1	PROKKA	mRNA	5003308	5004243	.	1	.		PFAM:PF02567, InterPro:IPR003719	5.3.3.17		DGKELBDO_04936-T1		UniProtKB:Q51792, COG:S, KEGG:K06998, EggNog:ENOG501G0Y0	GO:0003824, GO:0016853, GO:0009058, GO:0005737	DGKELBDO_04936	Trans-2, 3-dihydro-3-hydroxyanthranilate isomerase													
Chrooco029_1	PROKKA	exon	5003308	5004243	.	1	.					DGKELBDO_04936-T1.exon1				DGKELBDO_04936-T1														
Chrooco029_1	PROKKA	CDS	5003308	5004243	.	1	0					DGKELBDO_04936-T1.cds				DGKELBDO_04936-T1														
Chrooco029_1	PROKKA	gene	5004236	5004808	.	1	.					DGKELBDO_04937							0.1892	0.148191083400549	0.145266666666666	0.358556041770007	0.334466666666666	0.012626891968588	0.2005	0.123665561392889	0.055233333333334	0.841533426845395	0.389699999999999	0.004540131623173
Chrooco029_1	PROKKA	mRNA	5004236	5004808	.	1	.		InterPro:IPR000182, InterPro:IPR051531, PFAM:PF13302, InterPro:IPR016181, PFAM:PF00583			DGKELBDO_04937-T1		EggNog:ENOG504IJQV, COG:J	GO:0016747	DGKELBDO_04937	hypothetical protein													
Chrooco029_1	PROKKA	exon	5004236	5004808	.	1	.					DGKELBDO_04937-T1.exon1				DGKELBDO_04937-T1														
Chrooco029_1	PROKKA	CDS	5004236	5004808	.	1	0					DGKELBDO_04937-T1.cds				DGKELBDO_04937-T1														
Chrooco029_1	PROKKA	gene	5004826	5006070	.	1	.	cmoA				DGKELBDO_04938	cmoA_3																	
Chrooco029_1	PROKKA	mRNA	5004826	5006070	.	1	.	cmoA	PFAM:PF00891, PFAM:PF13649, InterPro:IPR041698, InterPro:IPR029063, InterPro:IPR000182, InterPro:IPR051531, PFAM:PF13302, PFAM:PF01209, InterPro:IPR016181, PFAM:PF08242, PFAM:PF00583, PFAM:PF05175, PFAM:PF13847, PFAM:PF13489, PFAM:PF08241	2.1.3.-, 2.1.1.-		DGKELBDO_04938-T1		COG:Q, EggNog:ENOG501GASX, KEGG:K15256, HAMAP:MF_01589	GO:0016747	DGKELBDO_04938	Carboxy-S-adenosyl-L-methionine synthase													
Chrooco029_1	PROKKA	exon	5004826	5006070	.	1	.					DGKELBDO_04938-T1.exon1				DGKELBDO_04938-T1														
Chrooco029_1	PROKKA	CDS	5004826	5006070	.	1	0					DGKELBDO_04938-T1.cds				DGKELBDO_04938-T1														
Chrooco029_1	PROKKA	gene	5006067	5006900	.	1	.	leuA,  IMS				DGKELBDO_04939	leuA_2																	
Chrooco029_1	PROKKA	mRNA	5006067	5006900	.	1	.	leuA,  IMS	PFAM:PF00682, InterPro:IPR050073, InterPro:IPR000891, InterPro:IPR013785	2.3.3.13		DGKELBDO_04939-T1		KEGG:K01649, COG0119, UniProtKB:Q9JZG1, COG:E, EggNog:ENOG501G14I	GO:0003852, GO:0003824, GO:0009098	DGKELBDO_04939	2-isopropylmalate synthase													
Chrooco029_1	PROKKA	exon	5006067	5006900	.	1	.					DGKELBDO_04939-T1.exon1				DGKELBDO_04939-T1														
Chrooco029_1	PROKKA	CDS	5006067	5006900	.	1	0					DGKELBDO_04939-T1.cds				DGKELBDO_04939-T1														
Chrooco029_1	PROKKA	gene	5007015	5007206	.	-1	.					DGKELBDO_04940																		
Chrooco029_1	PROKKA	mRNA	5007015	5007206	.	-1	.					DGKELBDO_04940-T1		COG:K, EggNog:ENOG501GQ2T		DGKELBDO_04940	hypothetical protein													
Chrooco029_1	PROKKA	exon	5007015	5007206	.	-1	.					DGKELBDO_04940-T1.exon1				DGKELBDO_04940-T1														
Chrooco029_1	PROKKA	CDS	5007015	5007206	.	-1	0					DGKELBDO_04940-T1.cds				DGKELBDO_04940-T1														
Chrooco029_1	PROKKA	gene	5007604	5014218	.	1	.					DGKELBDO_04941	tolB_7						0.229699999999996	0.371605191131875	0.025100000000002	0.951449696611112	0.254799999999998	0.279903578581847	0.243966666666667	0.34019826820804	0.218866666666665	0.626966988044337	0.473666666666663	0.047815569263232
Chrooco029_1	PROKKA	mRNA	5007604	5014218	.	1	.		PFAM:PF12894, PFAM:PF13401, InterPro:IPR019775, InterPro:IPR002182, PFAM:PF00400, InterPro:IPR027417, PFAM:PF03704, InterPro:IPR003593, InterPro:IPR011990, InterPro:IPR020472, PFAM:PF00805, InterPro:IPR016032, InterPro:IPR005158, InterPro:IPR036388, PFAM:PF13191, InterPro:IPR036322, InterPro:IPR001680, PFAM:PF05729, InterPro:IPR001646, InterPro:IPR015943, InterPro:IPR041664			DGKELBDO_04941-T1		COG:K, EggNog:ENOG501G5W7, BUSCO:EOG09260U6R, HAMAP:MF_00671	GO:0003677, GO:0005515, GO:0043531, GO:0016887, GO:0006355	DGKELBDO_04941	Tol-Pal system protein TolB													
Chrooco029_1	PROKKA	exon	5007604	5014218	.	1	.					DGKELBDO_04941-T1.exon1				DGKELBDO_04941-T1														
Chrooco029_1	PROKKA	CDS	5007604	5014218	.	1	0					DGKELBDO_04941-T1.cds				DGKELBDO_04941-T1														
Chrooco029_1	PROKKA	gene	5014240	5014569	.	1	.					DGKELBDO_04942																		
Chrooco029_1	PROKKA	mRNA	5014240	5014569	.	1	.		PFAM:PF14026, InterPro:IPR025336, InterPro:IPR042557			DGKELBDO_04942-T1		COG:S, EggNog:ENOG501G6PN		DGKELBDO_04942	hypothetical protein													
Chrooco029_1	PROKKA	exon	5014240	5014569	.	1	.					DGKELBDO_04942-T1.exon1				DGKELBDO_04942-T1														
Chrooco029_1	PROKKA	CDS	5014240	5014569	.	1	0					DGKELBDO_04942-T1.cds				DGKELBDO_04942-T1														
Chrooco029_1	PROKKA	gene	5014765	5015439	.	1	.	cobA,  btuR				DGKELBDO_04943	cobO						-0.221633333333331	0.143668703945167	-0.127066666666668	0.502976701929704	-0.348699999999999	0.020841925904499	-0.197999999999999	0.185076439371477	-0.070933333333331	0.820787047818678	-0.41963333333333	0.006874449814244
Chrooco029_1	PROKKA	mRNA	5014765	5015439	.	1	.	cobA,  btuR	PFAM:PF02572, InterPro:IPR027417, InterPro:IPR003724, PFAM:PF12557, InterPro:IPR025826	2.5.1.17		DGKELBDO_04943-T1		EggNog:ENOG501FZZH, COG:H, KEGG:K19221, UniProtKB:P29930	GO:0005524, GO:0008817, GO:0009236	DGKELBDO_04943	Corrinoid adenosyltransferase													
Chrooco029_1	PROKKA	exon	5014765	5015439	.	1	.					DGKELBDO_04943-T1.exon1				DGKELBDO_04943-T1														
Chrooco029_1	PROKKA	CDS	5014765	5015439	.	1	0					DGKELBDO_04943-T1.cds				DGKELBDO_04943-T1														
Chrooco029_1	PROKKA	gene	5015440	5016039	.	-1	.					DGKELBDO_04944							1.00513333333333	0.01529982769581	0.260366666666668	0.587266050779145	1.2655	0.002822131496171	-0.142899999999999	0.725061816365484	-0.403266666666667	0.529974242190569	0.862233333333334	0.018212378752443
Chrooco029_1	PROKKA	mRNA	5015440	5016039	.	-1	.					DGKELBDO_04944-T1		COG:N, COG:U, EggNog:ENOG501G9EU		DGKELBDO_04944	hypothetical protein													
Chrooco029_1	PROKKA	exon	5015440	5016039	.	-1	.					DGKELBDO_04944-T1.exon1				DGKELBDO_04944-T1														
Chrooco029_1	PROKKA	CDS	5015440	5016039	.	-1	0					DGKELBDO_04944-T1.cds				DGKELBDO_04944-T1														
Chrooco029_1	PROKKA	gene	5016464	5017573	.	-1	.	rpoS, SIGA2				DGKELBDO_04945	sigA2_4						-0.252633333333332	0.088466944664255	0.090166666666669	0.633852738102004	-0.162466666666663	0.226025359748093	0.178466666666667	0.215555325013607	0.088299999999999	0.748619170450477	-0.074166666666665	0.575919310477368
Chrooco029_1	PROKKA	mRNA	5016464	5017573	.	-1	.	rpoS, SIGA2	InterPro:IPR007627, InterPro:IPR000943, PFAM:PF04545, PFAM:PF00140, InterPro:IPR007624, InterPro:IPR007630, PFAM:PF04539, InterPro:IPR009042, InterPro:IPR017848, InterPro:IPR050239, PFAM:PF04542, InterPro:IPR013325, InterPro:IPR013324, InterPro:IPR014284, InterPro:IPR036388			DGKELBDO_04945-T1		KEGG:K03087, COG:K, EggNog:ENOG501G1HF, UniProtKB:Q31ME3, COG0568	GO:0006352, GO:0006355, GO:0003677, GO:0016987, GO:0003700	DGKELBDO_04945	RNA polymerase sigma factor SigA2													
Chrooco029_1	PROKKA	exon	5016464	5017573	.	-1	.					DGKELBDO_04945-T1.exon1				DGKELBDO_04945-T1														
